Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
12000					9676552	9572342	9641504	59897	115976384			0	0	0	0					8052812	7927962	8010935	71857	96462714	0	0	0	0					543	0	271	384	2808	0	0	0	0					1843245	1811591	1830582	16749	22027873	0	0	0	0		89000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7757000	7726000	7737334	17097		2151000	2063000	2095667	48180		16.625079	15.938738	16.214693	0.362381			0	0	0	0			0	0	0	0	0	0		
13000					9655253	9600545	9636030	30766	125612414			0	0	0	0					8032690	7959242	8007744	42009	104470458	0	0	0	0					0	0	0	0	2808	0	0	0	0					1845009	1809497	1832829	20212	23860702	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7725000	7740334	15502		2165000	2065000	2099000	57166		16.757100	15.967575	16.246938	0.442480			0	0	0	0			0	0	0	0	0	0		
14000					9945925	9662444	9761580	159799	135373994			0	0	0	0					8230962	8035831	8107281	107541	112577739	0	0	0	0					38131	0	19065	26963	21873	0	0	0	0					1908582	1831593	1860943	41626	25721645	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	90000				7759000	7723000	7737667	18903		2169000	2059000	2097667	61849		16.768539	15.947995	16.230772	0.465927			0	0	0	0			0	0	0	0	0	0		
15000					9708307	9671421	9684964	20301	145058958			0	0	0	0					8076361	8047745	8057686	16184	120635425	0	0	0	0					2475	0	1368	1258	23241	0	0	0	0					1852783	1836664	1844653	8060	27566298	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7742000	7714000	7727334	14047		2159000	2058000	2092000	58025		16.654526	15.907834	16.165132	0.424015			0	0	0	0			0	0	0	0	0	0		
16000					9650600	9629069	9637459	11525	154696417			0	0	0	0					8028761	8010527	8018459	9345	128653884	0	0	0	0					483	0	241	341	23482	0	0	0	0					1844968	1826600	1838294	10162	29404592	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7725000	7739667	15011		2206000	2064000	2114667	79254		17.072234	15.944400	16.366835	0.614861			0	0	0	0			0	0	0	0	0	0		
17000					9816421	9656832	9715395	87861	164411812			0	0	0	0					8184672	8035913	8090491	81907	136744375	0	0	0	0					603	0	301	426	23783	0	0	0	0					1867067	1832739	1846007	18443	31250599	0	0	0	0		88000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7755000	7727000	7739667	14189		2062000	2054000	2057000	4358		15.953694	15.871258	15.920492	0.043494			0	0	0	0			0	0	0	0	0	0		
18000					9678484	9673141	9675748	2673	174087560			0	0	0	0					8056016	8048400	8051161	4218	144795536	0	0	0	0					0	0	0	0	23783	0	0	0	0					1846021	1841201	1843896	2460	33094495	0	0	0	0		89000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7724000	7740334	16010		2086000	2053000	2070667	16623		16.179016	15.857372	16.027827	0.161685			0	0	0	0			0	0	0	0	0	0		
19000					9646428	9632059	9638499	7299	183726059			0	0	0	0					8026916	8013273	8019049	7058	152814585	0	0	0	0					0	0	0	0	23783	0	0	0	0					1846988	1819820	1834471	13709	34928966	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7727000	7740667	14571		2066000	2055000	2061000	5567		15.992872	15.878985	15.953544	0.064602			0	0	0	0			0	0	0	0	0	0		
20000					9946227	9666130	9763131	158660	193489190			0	0	0	0					8266073	8043446	8120879	125834	160935464	0	0	0	0					35171	0	17585	24870	41368	0	0	0	0					1928524	1831412	1867328	53263	36796294	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7757000	7723000	7734667	19347		2057000	2044000	2052000	7000		15.956149	15.785812	15.871594	0.085175			0	0	0	0			0	0	0	0	0	0		
21000					9752499	9626988	9676373	66892	203165563			0	0	0	0					8105640	8010556	8048360	50445	168983824	0	0	0	0					2112	0	1056	1493	42424	0	0	0	0					1853386	1836181	1844113	8680	38640407	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7726000	7736000	16462		2109000	2057000	2074334	30022		16.296243	15.892382	16.046887	0.217999			0	0	0	0			0	0	0	0	0	0		
22000					9693506	9649325	9668037	22853	212833600			0	0	0	0					8065744	8036697	8048211	15431	177032035	0	0	0	0					543	0	271	384	42695	0	0	0	0					1853046	1828333	1840555	12358	40480962	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7722000	7738334	17039		2107000	2049000	2070000	32140		16.301859	15.860988	16.018297	0.246062			0	0	0	0			0	0	0	0	0	0		
