Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
22000					9752864	9700660	9729636	26572	213810471			0	0	0	0					8126605	8078187	8103678	24310	178060115	0	0	0	0					0	0	0	0	6569	0	0	0	0					1853877	1837418	1843906	8765	40689643	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7804000	7771000	7788334	16563		2078000	2026000	2058000	28000		16.216712	15.782540	16.028407	0.222736			0	0	0	0			0	0	0	0	0	0		
23000					9752443	9695364	9727909	29371	223538380			0	0	0	0					8122640	8071894	8100558	26005	186160673	0	0	0	0					0	0	0	0	6569	0	0	0	0					1855981	1849672	1853204	3221	42542847	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7801000	7769000	7785667	16041		2068000	2031000	2048666	18556		16.066292	15.815397	15.950112	0.126470			0	0	0	0			0	0	0	0	0	0		
24000					9747637	9694302	9728904	30000	233267284			0	0	0	0					8120117	8071803	8102931	27007	194263604	0	0	0	0					599	0	299	423	6868	0	0	0	0					1855415	1846293	1850440	4617	44393287	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	89000				7793000	7769000	7784334	13316		2072000	2037000	2052333	17897		16.097368	15.870267	15.975900	0.114376			0	0	0	0			0	0	0	0	0	0		
25000					9729134	9697002	9708472	17930	242975756			0	0	0	0					8100113	8071383	8081946	15802	202345550	0	0	0	0					0	0	0	0	6868	0	0	0	0					1849733	1846473	1847645	1812	46240932	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7794000	7770000	7784334	12662		2071000	2035000	2051666	18147		16.091670	15.850615	15.970730	0.120530			0	0	0	0			0	0	0	0	0	0		
26000					9742764	9717781	9733677	13814	252709433			0	0	0	0					8110242	8089360	8103189	11977	210448739	0	0	0	0					0	0	0	0	6868	0	0	0	0					1861955	1844686	1852365	8792	48093297	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7795000	7771000	7784667	12342		2085000	2040000	2067000	23811		16.202535	15.901800	16.090741	0.164542			0	0	0	0			0	0	0	0	0	0		
27000					9746375	9679117	9710079	33944	262419512			0	0	0	0					8116693	8060761	8086211	28303	218534950	0	0	0	0					0	0	0	0	6868	0	0	0	0					1849954	1834164	1840812	8185	49934109	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7797000	7769000	7784000	14106		2073000	2045000	2055666	15144		16.105137	15.922370	16.001187	0.093940			0	0	0	0			0	0	0	0	0	0		
28000					9749319	9686825	9720098	31443	272139610			0	0	0	0					8117474	8063836	8092826	27081	226627776	0	0	0	0					0	0	0	0	6868	0	0	0	0					1858503	1851315	1855207	3630	51789316	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7803000	7769000	7786000	17000		2067000	2041000	2057000	14000		16.097589	15.891226	16.015779	0.109621			0	0	0	0			0	0	0	0	0	0		
29000					9799842	9725852	9753131	40642	281892741			0	0	0	0					8163791	8102321	8123216	35144	234750992	0	0	0	0					0	0	0	0	6868	0	0	0	0					1859944	1847707	1852040	6855	53641356	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7804000	7768000	7786334	18009		2069000	2047000	2061000	12165		16.111303	15.974788	16.047516	0.068695			0	0	0	0			0	0	0	0	0	0		
30000					9732771	9507144	9634764	115691	291527505			0	0	0	0					8104752	7872137	8006905	120622	242757897	0	0	0	0					0	0	0	0	6868	0	0	0	0					1854658	1783732	1829588	39770	55470944	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7802000	7768000	7785000	17000		2070000	2046000	2055333	12858		16.079760	15.928110	16.000657	0.076037			0	0	0	0			0	0	0	0	0	0		
31000					9739373	9656565	9702813	42245	301230318			0	0	0	0					8110033	8000390	8066986	58491	250824883	0	0	0	0					0	0	0	0	6868	0	0	0	0					1861597	1816812	1840535	22510	57311479	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7795000	7758000	7779334	19140		2105000	2040000	2063666	35921		16.330590	15.881400	16.053520	0.242289			0	0	0	0			0	0	0	0	0	0		
32000					9748538	9632476	9687751	58227	310918069			0	0	0	0					8121439	7991620	8058220	64975	258883103	0	0	0	0					0	0	0	0	6868	0	0	0	0					1846833	1800952	1830203	25411	59141682	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7802000	7762000	7783667	20207		2150000	2050000	2089333	53304		16.688300	15.963350	16.262062	0.378926			0	0	0	0			0	0	0	0	0	0		
33000					9722587	9641549	9683039	40553	320601108			0	0	0	0					8096208	8000206	8051673	48375	266934776	0	0	0	0					0	0	0	0	6868	0	0	0	0					1858022	1820007	1844229	21044	60985911	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7799000	7765000	7783667	17243		2138000	2038000	2081333	51316		16.601570	15.869906	16.199936	0.371050			0	0	0	0			0	0	0	0	0	0		
34000					9732980	9712435	9722092	10327	330323200			0	0	0	0					8106240	8057220	8089235	27743	275024011	0	0	0	0					0	0	0	0	6868	0	0	0	0					1852637	1827986	1837766	13091	62823677	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7801000	7758000	7773334	24007		2146000	2044000	2079000	58043		16.648668	15.863484	16.160266	0.426224			0	0	0	0			0	0	0	0	0	0		
35000					9741498	9579373	9666195	81674	339989395			0	0	0	0					8104524	7944092	8035179	82396	283059190	0	0	0	0					0	0	0	0	6868	0	0	0	0					1852034	1812445	1835748	20706	64659425	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7801000	7766000	7784334	17559		2146000	2049000	2083000	54616		16.665836	15.984249	16.214176	0.391170			0	0	0	0			0	0	0	0	0	0		
36000					10066449	9723506	9850531	187960	349839926			0	0	0	0					8362035	8099674	8197362	143434	291256552	0	0	0	0					32079	0	16039	22683	22907	0	0	0	0					1945550	1840292	1876687	59669	66536112	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7802000	7743000	7777667	30827		2143000	2037000	2076333	58046		16.593249	15.864156	16.147901	0.390488			0	0	0	0			0	0	0	0	0	0		
37000					9706367	9680559	9690322	14003	359530248			0	0	0	0					8081551	8063762	8069852	10135	299326404	0	0	0	0					540	539	540	1	23447	0	0	0	0					1852496	1827449	1836279	14064	68372391	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7800000	7767000	7783667	16502		2175000	2044000	2088666	74782		16.893225	15.933848	16.256758	0.551217			0	0	0	0			0	0	0	0	0	0		
38000					9773650	9711833	9739778	31332	369270026			0	0	0	0					8138019	8088158	8109520	25685	307435924	0	0	0	0					0	0	0	0	23447	0	0	0	0					1859944	1839579	1850961	10392	70223352	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7798000	7768000	7783000	15000		2051000	2044000	2048333	3786		15.985900	15.908452	15.942173	0.039682			0	0	0	0			0	0	0	0	0	0		
39000					9738445	9697482	9718463	20500	378988489			0	0	0	0					8111167	8080626	8095781	15272	315531705	0	0	0	0					0	0	0	0	23447	0	0	0	0					1853397	1815866	1837362	19352	72060714	0	0	0	0		88000	20000	88000	88000	26800	88000	57000	25000	72500	88000				7801000	7768000	7784334	16502		2086000	2043000	2061667	22052		16.272886	15.902712	16.048869	0.196987			0	0	0	0			0	0	0	0	0	0		
40000					9721986	9656866	9697113	35176	388685602			0	0	0	0					8093444	8037455	8073469	31250	323605174	0	0	0	0					0	0	0	0	23447	0	0	0	0					1852355	1842463	1847363	4947	73908077	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7799000	7767000	7784000	16093		2057000	2030000	2048000	15588		16.042543	15.805580	15.941614	0.122320			0	0	0	0			0	0	0	0	0	0		
41000					9961440	9657754	9785199	157613	398470801			0	0	0	0					8286462	8042396	8147276	125597	331752450	0	0	0	0					20785	0	10392	14697	33839	0	0	0	0					1912029	1831890	1860543	44683	75768620	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7798000	7766000	7783334	16166		2066000	2033000	2051000	16703		16.110668	15.828938	15.963657	0.141267			0	0	0	0			0	0	0	0	0	0		
42000					9845442	9707205	9761154	73943	408231955			0	0	0	0					8192047	8082366	8125623	58395	339878073	0	0	0	0					14735	0	7367	10419	41206	0	0	0	0					1887293	1838071	1858605	25604	77627225	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	89000				7797000	7765000	7782000	16093		2061000	2026000	2048333	19399		16.069617	15.770384	15.940124	0.153623			0	0	0	0			0	0	0	0	0	0		
